"KorhazRovid";"Korhaz";"SzakmaKod";"SzakmaMegnev";"OsszesAgy";"MukodoIAgy";"MukodoIIAgy";"TartoSzuneteloAgy";"OsszesAtlagAgy";"MukodoAtlagAgy";"ElbocsatottBetegSzam";"EltavozottBetegSzam";"MasOsztalyBetegSzam";"MeghaltBetegSzam";"EgynaposEsetSzam";"TeljesithetoApolasiNapSzam";"TeljesitettApolasiNapSzam";"ApolasAtlTartam";"Agykihasznalas";"Halalozas";"Ev";"Fenntarto"
"0140";"0140 Semmelweis Egyetem, Budapest";"08";"Bor- és nemibeteg";23;23;23;0;23;22,9;1000;911;89;0;0;8372;6743;6,74;80,54;0;2007;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"09";"Neurológia";95;95;95;0;97;92,1;3064;2738;255;71;0;33597;22532;7,35;67,07;2,32;2007;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"10";"Ortopédia-traumatológia";90;90;90;0;100,6;100,6;2909;2825;80;4;3;36720;23601;8,11;64,27;0,14;2007;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"11";"Urológia";35;35;35;0;38,5;38,5;2102;2032;65;5;42;14035;9111;4,33;64,92;0,24;2007;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"12";"Onkológia, onkoradiológia";187;187;187;0;195,4;195,4;12363;11822;273;268;100;71308;53035;4,29;74,37;2,17;2007;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"13";"Fog- és szájsebészet";20;20;20;0;21,5;21,5;1057;1046;8;3;0;7840;4924;4,66;62,81;0,28;2007;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";86;86;86;0;89,7;89,7;5303;504;4199;600;0;32740;22976;4,33;70,18;11,31;2007;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"18";"Pszichiátria";191;191;167;0;173,3;171,7;3158;2945;202;11;0;62655;41419;13,12;66,11;0,35;2007;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"19";"Tüdogyógyászat";80;80;80;0;85,4;85,4;2335;2024;200;111;0;31180;24635;10,55;79,01;4,75;2007;"Klinikák"
"0151";"0151 Országos Baleseti és Sürgosségi Intézet, Budapest";"01";"Belgyógyászat";0;0;0;0;3,7;3,7;101;89;8;4;0;1350;640;6,34;47,41;3,96;2007;"Állami kórházak"
"0151";"0151 Országos Baleseti és Sürgosségi Intézet, Budapest";"02";"Sebészet";0;0;0;0;4,9;4,9;273;261;9;3;1;1800;1336;4,89;74,22;1,1;2007;"Állami kórházak"
"0151";"0151 Országos Baleseti és Sürgosségi Intézet, Budapest";"03";"Ortopédia-traumatológia";0;0;0;0;188,5;188,5;7740;7445;222;73;10;68808;43890;5,67;63,79;0,94;2007;"Állami kórházak"
"0151";"0151 Országos Baleseti és Sürgosségi Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";0;0;0;0;10,4;10,4;268;38;194;36;0;3816;1826;6,81;47,85;13,43;2007;"Állami kórházak"
"0151";"0151 Országos Baleseti és Sürgosségi Intézet, Budapest";"17";"Sürgosségi betegellátás";0;0;0;0;6;6;155;140;1;14;0;2184;163;1,05;7,46;9,03;2007;"Állami kórházak"
"0152";"0152 Országos Sportegészségügyi Intézet, Budapest";"01";"Belgyógyászat";0;0;0;0;12,3;12,3;239;225;9;5;0;4500;1760;7,36;39,11;2,09;2007;"Állami kórházak"
"0152";"0152 Országos Sportegészségügyi Intézet, Budapest";"02";"Sebészet";25;25;25;0;18,8;18,8;520;516;4;0;3;6875;1612;3,1;23,45;0;2007;"Állami kórházak"
"0152";"0152 Országos Sportegészségügyi Intézet, Budapest";"10";"Ortopédia-traumatológia";15;15;15;0;21,2;21,2;1728;1717;11;0;57;7725;5311;3,07;68,75;0;2007;"Állami kórházak"
"0153";"0153 Országos Reumatológiai és Fizioterápiás Intézet, Budapest";"01";"Belgyógyászat";20;20;20;0;20;20;469;453;16;0;0;7300;4828;10,29;66,14;0;2007;"Állami kórházak"
"0153";"0153 Országos Reumatológiai és Fizioterápiás Intézet, Budapest";"14";"Reumatológia";170;170;170;0;192,2;192,2;4974;4886;87;1;0;70150;55779;11,21;79,51;0,02;2007;"Állami kórházak"
"0153";"0153 Országos Reumatológiai és Fizioterápiás Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";5;5;5;0;5;5;234;202;31;1;0;1825;1332;5,69;72,99;0,43;2007;"Állami kórházak"
"0154";"0154 Országos Onkológiai Intézet, Budapest";"02";"Sebészet";60;60;60;0;60;60;2466;2086;375;5;0;21900;16194;6,57;73,95;0,2;2007;"Állami kórházak"
"0154";"0154 Országos Onkológiai Intézet, Budapest";"04";"Szülészet-nogyógyászat";43;43;43;0;43;43;2078;2041;22;15;0;15695;10117;4,87;64,46;0,72;2007;"Állami kórházak"
"0154";"0154 Országos Onkológiai Intézet, Budapest";"12";"Onkológia, onkoradiológia";233;233;233;0;233;233;25689;25217;253;219;0;85045;91015;3,54;107,02;0,85;2007;"Állami kórházak"
"0154";"0154 Országos Onkológiai Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";8;8;8;0;8;8;495;15;459;21;0;2920;1825;3,69;62,5;4,24;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"01";"Belgyógyászat";0;0;0;0;97,1;97,1;2268;2093;140;35;105;35430;11761;5,19;33,2;1,54;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"02";"Sebészet";0;0;0;0;22,7;22,7;690;517;170;3;0;8280;3473;5,03;41,94;0,43;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"04";"Szülészet-nogyógyászat";0;0;0;0;22,2;22,2;885;878;7;0;28;8100;3999;4,52;49,37;0;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"05";"Csecsemo- és gyermekgyógyászat";0;0;0;0;3;3;27;22;5;0;0;1080;469;17,37;43,43;0;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"06";"Fül-orr-gégegyógyászat";0;0;0;0;12,1;12,1;453;443;9;1;0;4410;1404;3,1;31,84;0,22;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"07";"Szemészet";0;0;0;0;9,4;9,4;442;440;2;0;187;3420;681;1,54;19,91;0;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"11";"Urológia";0;0;0;0;8,4;8,4;391;376;15;0;156;3060;1365;3,49;44,61;0;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"12";"Onkológia, onkoradiológia";0;0;0;0;3,7;3,7;361;338;3;20;0;1350;1153;3,19;85,41;5,54;2007;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";0;0;0;0;4,9;4,9;493;47;411;35;11;1800;1279;2,59;71,06;7,1;2007;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"01";"Belgyógyászat";0;0;0;0;19,7;19,7;287;271;6;10;0;7200;2312;8,06;32,11;3,48;2007;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"02";"Sebészet";64;64;64;0;59,1;59,1;2898;1553;1339;6;0;21560;11771;4,06;54,6;0,21;2007;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"11";"Urológia";0;0;0;0;5,7;5,7;142;137;3;2;0;2070;830;5,85;40,1;1,41;2007;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";24;24;24;0;24;24;1873;503;1228;142;0;8760;6478;3,46;73,95;7,58;2007;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"19";"Tüdogyógyászat";370;370;370;0;377,4;377,4;13241;12014;735;492;0;137750;89673;6,77;65,1;3,72;2007;"Állami kórházak"
"0159";"0159 Svábhegyi Állami Gyermekgyógyintézet, Budapest";"05";"Csecsemo- és gyermekgyógyászat";0;0;0;0;55,7;55,7;1724;1723;1;0;0;20330;9007;5,22;44,3;0;2007;"Állami kórházak"
"0160";"0160 Országos Orvosi Rehabilitációs Intézet, Budapest";"02";"Sebészet";30;30;30;0;30;30;294;161;118;15;0;10950;8316;28,29;75,95;5,1;2007;"Állami kórházak"
"0160";"0160 Országos Orvosi Rehabilitációs Intézet, Budapest";"10";"Ortopédia-traumatológia";20;20;20;0;20,5;20,5;386;361;25;0;0;7480;5343;13,84;71,43;0;2007;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"01";"Belgyógyászat";20;20;20;0;20;20;152;114;18;20;0;7300;1311;8,63;17,96;13,16;2007;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"09";"Neurológia";87;87;87;0;87;87;1900;1727;101;72;1;31755;20237;10,65;63,73;3,79;2007;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";12;12;12;0;11,4;11,4;379;42;286;51;0;4144;2435;6,42;58,76;13,46;2007;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"16";"Infektológia";15;15;15;0;15,8;15,8;274;251;13;10;0;5770;2731;9,97;47,33;3,65;2007;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"18";"Pszichiátria";175;175;175;0;175;175;1553;980;554;19;0;63875;29518;19,01;46,21;1,22;2007;"Állami kórházak"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet, Budapest";"01";"Belgyógyászat";140;140;140;0;140;140;6404;5834;539;31;9;51100;33486;5,23;65,53;0,48;2007;"Állami kórházak"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet, Budapest";"02";"Sebészet";60;60;60;0;60;60;2403;1373;1027;3;0;21900;12700;5,29;57,99;0,12;2007;"Állami kórházak"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet, Budapest";"05";"Csecsemo- és gyermekgyógyászat";20;20;20;0;20;20;984;598;386;0;0;7300;5408;5,5;74,08;0;2007;"Állami kórházak"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";45;45;45;0;45;45;3587;438;3014;135;11;16425;10395;2,9;63,29;3,76;2007;"Állami kórházak"
"0163";"0163 Országos Idegsebészeti Tudományos Intézet, Budapest";"02";"Sebészet";90;90;79;0;98,6;91,9;4634;3545;1075;14;0;33529;23816;5,14;71,03;0,3;2007;"Állami kórházak"
"0163";"0163 Országos Idegsebészeti Tudományos Intézet, Budapest";"09";"Neurológia";30;30;30;0;49,3;5;192;182;4;6;0;1830;1824;9,5;99,67;3,13;2007;"Állami kórházak"
"0163";"0163 Országos Idegsebészeti Tudományos Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";35;22;17;13;34;23,4;1379;244;1088;47;0;8535;4479;3,25;52,48;3,41;2007;"Állami kórházak"
"0188";"0188 Schöpf-Mérei Kórház KHT., Budapest";"04";"Szülészet-nogyógyászat";0;0;0;0;17,3;17,3;1899;1886;13;0;7;6300;5670;2,99;90;0;2007;"Önkormányzati kórházak"
"0188";"0188 Schöpf-Mérei Kórház KHT., Budapest";"05";"Csecsemo- és gyermekgyógyászat";0;0;0;0;6,4;6,4;121;102;15;4;0;2340;1517;12,54;64,83;3,31;2007;"Önkormányzati kórházak"
"0190";"0190 Magyarországi Zsidó Hitközösségek Szöv. Szeretetkórháza, Bp.";"01";"Belgyógyászat";40;40;40;0;40;40;1182;116;990;76;0;14600;13313;11,26;91,18;6,43;2007;"Egyházi kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"01";"Belgyógyászat";0;0;0;0;31,6;31,6;845;781;51;13;10;11520;6158;7,29;53,45;1,54;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"02";"Sebészet";0;0;0;0;19;19;908;851;51;6;8;6930;3981;4,38;57,45;0,66;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"04";"Szülészet-nogyógyászat";0;0;0;0;9,1;9,1;486;485;1;0;31;3330;2098;4,32;63;0;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"06";"Fül-orr-gégegyógyászat";0;0;0;0;4,9;4,9;103;103;0;0;0;1800;379;3,68;21,06;0;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"09";"Neurológia";0;0;0;0;8,4;8,4;229;210;17;2;0;3060;1759;7,68;57,48;0,87;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"11";"Urológia";0;0;0;0;6,2;6,2;197;190;6;1;0;2250;1005;5,1;44,67;0,51;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"12";"Onkológia, onkoradiológia";0;0;0;0;12,3;12,3;378;339;21;18;0;4500;2285;6,04;50,78;4,76;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"14";"Reumatológia";0;0;0;0;6,2;6,2;183;180;3;0;0;2250;2002;10,94;88,98;0;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";0;0;0;0;1,5;1,5;64;1;55;8;0;540;273;4,27;50,56;12,5;2007;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"18";"Pszichiátria";0;0;0;0;8,9;8,9;287;287;0;0;0;3240;2285;7,96;70,52;0;2007;"HM és BM kórházak"
"0193";"0193 Igazságügyi Megfigyelo és Elmegyógyító Intézet, Budapest";"09";"Neurológia";33;33;33;0;33;33;159;159;0;0;0;12045;2181;13,72;18,11;0;2007;"IM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"01";"Belgyógyászat";0;0;0;0;166,5;166,5;5151;4691;350;110;147;60770;33228;6,45;54,68;2,14;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"02";"Sebészet";0;0;0;0;94,8;94,8;2472;2146;289;37;11;34620;13861;5,61;40,04;1,5;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"03";"Ortopédia-traumatológia";0;0;0;0;57,5;57,5;1602;1554;37;11;16;20986;10768;6,72;51,31;0,69;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"04";"Szülészet-nogyógyászat";0;0;0;0;38,7;38,7;2946;2935;11;0;344;14135;10184;3,46;72,05;0;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"05";"Csecsemo- és gyermekgyógyászat";0;0;0;0;4;4;55;50;0;5;0;1464;954;17,35;65,16;9,09;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"06";"Fül-orr-gégegyógyászat";0;0;0;0;19;19;810;804;6;0;2;6916;2785;3,44;40,27;0;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"07";"Szemészet";0;0;0;0;20,1;20,1;1382;1378;3;1;26;7336;2733;1,98;37,25;0,07;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"08";"Bor- és nemibeteg";0;0;0;0;11,2;11,2;90;87;3;0;0;4085;932;10,36;22,82;0;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"09";"Neurológia";0;0;0;0;32,4;32,4;1523;1465;38;20;0;11820;6611;4,34;55,93;1,31;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"10";"Ortopédia-traumatológia";0;0;0;0;6,7;6,7;153;137;16;0;2;2440;1157;7,56;47,42;0;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"11";"Urológia";0;0;0;0;22,7;22,7;674;631;41;2;64;8279;3214;4,77;38,82;0,3;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"12";"Onkológia, onkoradiológia";0;0;0;0;18,4;18,4;1326;1277;22;27;0;6718;3783;2,85;56,31;2,04;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"13";"Fog- és szájsebészet";0;0;0;0;5,8;5,8;64;64;0;0;0;2120;276;4,31;13,02;0;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"14";"Reumatológia";0;0;0;0;6,7;6,7;181;179;2;0;0;2440;1682;9,29;68,93;0;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";0;0;0;0;14,6;14,6;745;81;575;89;15;5344;2688;3,61;50,3;11,95;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"17";"Sürgosségi betegellátás";0;0;0;0;13,6;13,6;300;137;150;13;0;4972;329;1,1;6,62;4,33;2007;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"18";"Pszichiátria";0;0;0;0;21;21;213;205;7;1;0;7670;3284;15,42;42,82;0,47;2007;"HM és BM kórházak"
"01A3";"01A3 Budai Egészségközpont KFT.";"02";"Sebészet";12;12;12;0;9;9;478;420;58;0;0;3300;2326;4,87;70,48;0;2007;"Magánkórházak (OEP finanszírozású)"
"01A3";"01A3 Budai Egészségközpont KFT.";"10";"Ortopédia-traumatológia";38;38;38;0;44,9;44,9;2084;1905;176;3;0;16390;11227;5,39;68,5;0,14;2007;"Magánkórházak (OEP finanszírozású)"
"01A3";"01A3 Budai Egészségközpont KFT.";"15";"Aneszteziológiai és intenzív betegellátás";6;6;6;0;4,5;4,5;255;102;151;2;0;1650;1209;4,74;73,27;0,78;2007;"Magánkórházak (OEP finanszírozású)"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"01";"Belgyógyászat";389;389;389;0;163,1;163,1;4718;4177;409;132;64;59517;34191;7,25;57,45;2,8;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"02";"Sebészet";210;210;210;0;88,1;88,1;2952;2489;435;28;12;32130;17949;6,08;55,86;0,95;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"03";"Ortopédia-traumatológia";113;113;113;0;47,4;47,4;1267;1208;46;13;3;17289;10807;8,53;62,51;1,03;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"04";"Szülészet-nogyógyászat";95;95;95;0;39,8;39,8;2659;2651;8;0;329;14535;10678;4,02;73,46;0;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"05";"Csecsemo- és gyermekgyógyászat";12;12;12;0;5;5;94;93;0;1;0;1836;2145;22,82;116,83;1,06;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"06";"Fül-orr-gégegyógyászat";40;40;40;0;16,8;16,8;706;692;12;2;0;6120;3343;4,74;54,62;0,28;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"07";"Szemészet";38;38;38;0;15,9;15,9;1599;1595;4;0;7;5814;3138;1,96;53,97;0;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"08";"Bor- és nemibeteg";20;20;20;0;8,4;8,4;54;51;3;0;0;3060;552;10,22;18,04;0;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"09";"Neurológia";60;60;60;0;25,2;25,2;640;529;94;17;0;9180;5663;8,85;61,69;2,66;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"10";"Ortopédia-traumatológia";20;20;20;0;8,4;8,4;261;252;9;0;13;3060;1522;5,83;49,74;0;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"11";"Urológia";47;47;47;0;19,7;19,7;723;697;26;0;7;7191;3861;5,34;53,69;0;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"12";"Onkológia, onkoradiológia";44;44;44;0;18,4;18,4;1594;1549;2;43;0;6732;4750;2,98;70,56;2,7;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"13";"Fog- és szájsebészet";10;10;10;0;4,2;4,2;155;153;2;0;0;1530;805;5,19;52,61;0;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"14";"Reumatológia";20;20;20;0;8,4;8,4;215;209;6;0;0;3060;2486;11,56;81,24;0;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";32;32;32;0;13,4;13,4;567;19;447;101;0;4896;2462;4,34;50,29;17,81;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"17";"Sürgosségi betegellátás";26;26;26;0;10,9;10,9;359;136;204;19;0;3978;374;1,04;9,4;5,29;2007;"Állami kórházak"
"01A6";"01A6 Állami Egészségügyi Központ, Budapest";"18";"Pszichiátria";40;40;40;0;16,8;16,8;222;209;11;2;0;6120;4400;19,82;71,9;0,9;2007;"Állami kórházak"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Eü. Szolg. KFT., Budapest";"02";"Sebészet";0;0;0;0;0;0;28;28;0;0;28;0;28;1;NA;0;2007;"Önkormányzati kórházak"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Eü. Szolg. KFT., Budapest";"04";"Szülészet-nogyógyászat";0;0;0;0;0;0;22;22;0;0;22;0;22;1;NA;0;2007;"Önkormányzati kórházak"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Eü. Szolg. KFT., Budapest";"06";"Fül-orr-gégegyógyászat";0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;2007;"Önkormányzati kórházak"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Eü. Szolg. KFT., Budapest";"10";"Ortopédia-traumatológia";0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;2007;"Önkormányzati kórházak"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Eü. Szolg. KFT., Budapest";"11";"Urológia";0;0;0;0;0;0;2;2;0;0;2;0;2;1;NA;0;2007;"Önkormányzati kórházak"
"01A8";"01A8 Premed Pharma, Budaörs";"07";"Szemészet";0;0;0;0;0;0;154;154;0;0;152;0;154;1;NA;0;2007;"Magánkórházak (OEP finanszírozású)"
"0201";"0201 Baranya Megyei Kórház, Pécs";"01";"Belgyógyászat";27;27;27;0;57,8;57,8;1986;1831;108;47;0;21105;14991;7,55;71,03;2,37;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"02";"Sebészet";48;48;48;0;55,9;55,9;2539;2238;254;47;14;20400;14534;5,72;71,25;1,85;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"04";"Szülészet-nogyógyászat";36;36;36;0;40,2;40,2;4399;4387;12;0;1070;14658;15202;3,46;103,71;0;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"05";"Csecsemo- és gyermekgyógyászat";40;40;40;0;43,2;43,2;2133;2068;64;1;0;15770;12156;5,7;77,08;0,05;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"12";"Onkológia, onkoradiológia";0;0;0;0;7,4;7,4;454;448;2;4;0;2700;1176;2,59;43,56;0,88;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"15";"Aneszteziológiai és intenzív betegellátás";8;8;8;0;10,9;10,9;613;153;372;88;0;3978;2696;4,4;67,77;14,36;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"16";"Infektológia";45;45;45;0;46,2;46,2;2330;2233;73;24;0;16875;11822;5,07;70,06;1,03;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"18";"Pszichiátria";16;16;16;0;17,5;17,5;254;150;74;30;0;6392;3528;13,89;55,19;11,81;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"19";"Tüdogyógyászat";90;90;90;0;95,7;95,7;4061;3759;84;218;0;34920;24251;5,97;69,45;5,37;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"91";"Belgyógyászati típusú mátrix";28;28;28;0;21,1;21,1;765;670;60;35;0;7700;5886;7,69;76,44;4,58;2007;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"92";"Sebészeti típusú mátrix";0;0;0;0;4;4;257;251;6;0;0;1440;871;3,39;60,49;0;2007;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"01";"Belgyógyászat";44;44;44;0;51,2;51,2;2393;2160;143;90;0;18670;13586;5,68;72,77;3,76;2007;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"02";"Sebészet";20;20;20;0;21,2;21,2;854;743;80;31;23;7750;5164;6,05;66,63;3,63;2007;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"03";"Ortopédia-traumatológia";15;15;15;0;16,2;16,2;730;694;21;15;108;5925;3744;5,13;63,19;2,05;2007;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"04";"Szülészet-nogyógyászat";20;20;20;0;23,7;23,7;1390;1382;8;0;494;8662;5606;4,03;64,72;0;2007;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"05";"Csecsemo- és gyermekgyógyászat";26;26;26;0;25,8;25,8;998;996;1;1;0;9400;4789;4,8;50,95;0,1;2007;"Önkormányzati kórházak"
